time, flightMode, statIgniter1, statIgniter2, statIgniter3, statIgniter4, statAccelerometer, statBarometer, statGPS, statSD, temperature, altitude, altitude_ft, speed, acceleration, gps_fix, latitude, longitude, pitch, yaw, roll, batt1_mV, batt2_mV, batt3_mV
2167.163, 1, 0, 0, , , 1, 1, , 1, 25.03, 2.07, 6.81, -0.11, 0.98, 1, 47.98683548, -81.84856415, 4.71, 1.62, , , , 
2167.291, 1, 0, 0, , , 1, 1, , 1, 25.04, 2.05, 6.74, -0.13, 0.98, 1, 47.98683548, -81.84856415, 4.82, 2.22, , , , 
2167.435, 1, 0, 0, , , 1, 1, , 1, 25.04, 2.03, 6.66, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.44, 2.18, , , , 
2167.563, 1, 0, 0, , , 1, 1, , 1, 25.04, 2.01, 6.59, -0.16, 0.99, 1, 47.98683548, -81.84856415, 4.87, 1.59, , , , 
2167.931, 1, 0, 0, , , 1, 1, , 1, 25.03, 2.01, 6.58, -0.01, 0.98, 1, 47.98683548, -81.84856415, 4.76, 1.82, , , , 
2168.347, 1, 0, 0, , , 1, 1, , 1, 25.02, 2, 6.58, -0.01, 0.99, 1, 47.98683548, -81.84856415, 4.56, 1.42, , , , 
2168.507, 1, 0, 0, , , 1, 1, , 1, 25.01, 2.02, 6.61, 0.1, 0.98, 1, 47.98683548, -81.84856415, 4, 2.53, , , , 
2169.258, 1, 0, 0, , , 1, 1, , 1, 25, 2.18, 7.17, 0.22, 0.99, 1, 47.98683548, -81.84856415, 4.59, 1.99, , , , 
2169.706, 1, 0, 0, , , 1, 1, , 1, 25.03, 2.12, 6.95, -0.14, 0.98, 1, 47.98683548, -81.84856415, 5.22, 1.68, , , , 
2169.835, 1, 0, 0, , , 1, 1, , 1, 25.03, 2.09, 6.87, -0.21, 0.98, 1, 47.98683548, -81.84856415, 3.94, 2.36, , , , 
2170.074, 1, 0, 0, , , 1, 1, , 1, 25.04, 2.07, 6.79, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.69, 1.62, , , , 
2170.346, 1, 0, 0, , , 1, 1, , 1, 25.04, 2.02, 6.64, -0.17, 0.98, 1, 47.98683548, -81.84856415, 4.87, 2.1, , , , 
2170.474, 1, 0, 0, , , 1, 1, , 1, 25.05, 2.01, 6.59, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.34, 1.85, , , , 
2170.651, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.99, 6.54, -0.09, 0.99, 1, 47.98683548, -81.84856415, 4.5, 1.45, , , , 
2171.035, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.99, 6.54, 0.01, 0.99, 1, 47.98683548, -81.84856415, 4.13, 2.01, , , , 
2171.178, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.99, 6.54, 0.02, 0.99, 1, 47.98683548, -81.84856415, 4.79, 1.33, , , , 
2171.45, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.99, 6.53, 0, 0.98, 1, 47.98683548, -81.84856415, 4.2, 2.36, , , , 
2171.722, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.98, 6.5, -0.03, 0.98, 1, 47.98683548, -81.84856415, 4.34, 1.99, , , , 
2171.85, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.97, 6.46, -0.08, 0.99, 1, 47.98683548, -81.84856415, 5.01, 1.48, , , , 
2171.978, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.96, 6.43, -0.08, 0.98, 1, 47.98683548, -81.84856415, 3.8, 2.7, , , , 
2172.202, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.95, 6.39, -0.06, 0.98, 1, 47.98683548, -81.84856415, 5.3, 1.88, , , , 
2172.33, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.93, 6.33, -0.15, 0.98, 1, 47.98683548, -81.84856415, 4.09, 2.42, , , , 
2172.586, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.88, 6.18, -0.18, 0.98, 1, 47.98683548, -81.84856415, 4.76, 1.88, , , , 
2173.45, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.74, 5.7, -0.17, 0.99, 1, 47.98683548, -81.84856415, 4.44, 1.81, , , , 
2173.594, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.72, 5.64, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.81, 1.25, , , , 
2173.706, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.7, 5.58, -0.16, 0.98, 1, 47.98683548, -81.84856415, 4.2, 2.62, , , , 
2173.85, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.68, 5.51, -0.14, 0.98, 1, 47.98683548, -81.84856415, 5.3, 1.22, , , , 
2173.978, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.66, 5.43, -0.19, 0.99, 1, 47.98683548, -81.84856415, 3.74, 2.41, , , , 
2174.122, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.63, 5.36, -0.19, 0.98, 1, 47.98683548, -81.84856415, 4.91, 1.76, , , , 
2174.33, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.61, 5.28, -0.1, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.9, , , , 
2174.473, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.58, 5.19, -0.19, 0.98, 1, 47.98683548, -81.84856415, 4.11, 2.04, , , , 
2174.617, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.56, 5.11, -0.16, 0.99, 1, 47.98683548, -81.84856415, 5.15, 1.65, , , , 
2175.193, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.46, 4.81, -0.17, 0.99, 1, 47.98683548, -81.84856415, 4.05, 1.9, , , , 
2175.466, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.43, 4.7, -0.1, 0.99, 1, 47.98683548, -81.84856415, 4.21, 2.75, , , , 
2175.577, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.43, 4.69, 0, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.65, , , , 
2175.737, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.44, 4.71, 0.03, 0.98, 1, 47.98683548, -81.84856415, 4.4, 1.85, , , , 
2175.993, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.46, 4.8, 0.09, 0.99, 1, 47.98683548, -81.84856415, 4.73, 1.45, , , , 
2176.121, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.48, 4.85, 0.15, 0.98, 1, 47.98683548, -81.84856415, 4.17, 2.27, , , , 
2176.473, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.49, 4.89, 0.03, 0.98, 1, 47.98683548, -81.84856415, 4.31, 1.85, , , , 
2176.602, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.49, 4.9, 0.02, 0.98, 1, 47.98683548, -81.84856415, 4.62, 2.25, , , , 
2177.033, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.49, 4.9, 0.01, 0.98, 1, 47.98683548, -81.84856415, 5.07, 1.85, , , , 
2177.177, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.49, 4.9, 0.02, 0.98, 1, 47.98683548, -81.84856415, 4.36, 2.21, , , , 
2177.338, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.49, 4.9, 0.02, 0.98, 1, 47.98683548, -81.84856415, 4.42, 1.85, , , , 
2177.465, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.5, 4.91, 0.06, 0.99, 1, 47.98683548, -81.84856415, 4.42, 2.19, , , , 
2177.593, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.5, 4.94, 0.04, 0.98, 1, 47.98683548, -81.84856415, 4.62, 1.9, , , , 
2177.722, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.52, 4.98, 0.13, 0.99, 1, 47.98683548, -81.84856415, 4.42, 1.67, , , , 
2177.865, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.54, 5.04, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.51, 2.08, , , , 
2178.137, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.57, 5.16, 0.12, 0.98, 1, 47.98683548, -81.84856415, 4.28, 1.73, , , , 
2178.265, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.59, 5.22, 0.16, 0.98, 1, 47.98683548, -81.84856415, 4.7, 1.79, , , , 
2178.49, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.61, 5.28, 0.09, 0.98, 1, 47.98683548, -81.84856415, 4.51, 1.99, , , , 
2178.617, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.63, 5.34, 0.15, 0.99, 1, 47.98683548, -81.84856415, 4.19, 2.02, , , , 
2179.017, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.68, 5.5, 0.12, 0.98, 1, 47.98683548, -81.84856415, 4.36, 2.27, , , , 
2179.289, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.7, 5.59, 0.08, 0.99, 1, 47.98683548, -81.84856415, 3.91, 2.21, , , , 
2179.481, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.72, 5.65, 0.11, 0.98, 1, 47.98683548, -81.84856415, 5.16, 1.48, , , , 
2179.593, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.73, 5.69, 0.12, 0.99, 1, 47.98683548, -81.84856415, 4.27, 2.21, , , , 
2180.345, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.77, 5.82, 0.06, 0.98, 1, 47.98683548, -81.84856415, 4.25, 2.19, , , , 
2180.552, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.77, 5.82, 0.02, 0.99, 1, 47.98683548, -81.84856415, 4.42, 1.87, , , , 
2180.809, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.77, 5.82, 0.01, 0.99, 1, 47.98683548, -81.84856415, 4.59, 1.73, , , , 
2181.081, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.77, 5.82, 0.01, 0.98, 1, 47.98683548, -81.84856415, 4.17, 2.1, , , , 
2181.193, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.77, 5.8, -0.03, 0.98, 1, 47.98683548, -81.84856415, 4.28, 2.13, , , , 
2181.481, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.76, 5.77, -0.04, 0.98, 1, 47.98683548, -81.84856415, 4.65, 1.62, , , , 
2181.688, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.74, 5.71, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.39, 2.33, , , , 
2181.976, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.73, 5.69, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.77, 2.05, , , , 
2182.265, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.72, 5.66, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.51, 2.07, , , , 
2182.408, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.72, 5.63, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.48, 2.13, , , , 
2182.536, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.71, 5.6, -0.1, 0.98, 1, 47.98683548, -81.84856415, 4.59, 1.79, , , , 
2182.68, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.69, 5.56, -0.11, 0.99, 1, 47.98683548, -81.84856415, 4.5, 1.84, , , , 
2183.24, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.67, 5.47, -0.04, 0.98, 1, 47.98683548, -81.84856415, 4.7, 1.76, , , , 
2183.48, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.67, 5.48, 0, 0.99, 1, 47.98683548, -81.84856415, 4.56, 2.07, , , , 
2183.72, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.67, 5.49, 0.01, 0.99, 1, 47.98683548, -81.84856415, 4.59, 1.7, , , , 
2183.833, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.69, 5.55, 0.2, 0.98, 1, 47.98683548, -81.84856415, 4.17, 1.93, , , , 
2183.992, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.73, 5.66, 0.23, 0.98, 1, 47.98683548, -81.84856415, 4.7, 1.53, , , , 
2184.12, 1, 0, 0, , , 1, 1, , 1, 25.03, 1.78, 5.83, 0.36, 0.98, 1, 47.98683548, -81.84856415, 4.26, 1.93, , , , 
2184.296, 1, 0, 0, , , 1, 1, , 1, 25.02, 1.84, 6.02, 0.31, 0.98, 1, 47.98683548, -81.84856415, 4.42, 2.02, , , , 
2184.552, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.91, 6.26, 0.27, 0.98, 1, 47.98683548, -81.84856415, 4.42, 1.79, , , , 
2184.68, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.93, 6.32, 0.12, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.93, , , , 
2184.824, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.95, 6.38, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.18, 2.11, , , , 
2184.952, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.95, 6.41, 0.03, 0.98, 1, 47.98683548, -81.84856415, 4.65, 1.7, , , , 
2185.096, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.95, 6.4, 0.01, 0.98, 1, 47.98683548, -81.84856415, 4.43, 2.08, , , , 
2185.224, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.96, 6.44, 0.09, 0.98, 1, 47.98683548, -81.84856415, 4.17, 1.79, , , , 
2185.48, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.95, 6.38, -0.06, 0.99, 1, 47.98683548, -81.84856415, 4.3, 2.21, , , , 
2185.624, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.93, 6.33, -0.14, 0.98, 1, 47.98683548, -81.84856415, 4.77, 1.71, , , , 
2185.848, 1, 0, 0, , , 1, 1, , 1, 25.05, 1.92, 6.31, -0.03, 0.98, 1, 47.98683548, -81.84856415, 4.67, 2.27, , , , 
2185.96, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.91, 6.26, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.59, 2.19, , , , 
2186.135, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.89, 6.19, -0.13, 0.99, 1, 47.98683548, -81.84856415, 4.5, 2.04, , , , 
2186.247, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.9, 6.22, 0.05, 0.99, 1, 47.98683548, -81.84856415, 4.59, 2.41, , , , 
2186.535, 1, 0, 0, , , 1, 1, , 1, 25.02, 1.91, 6.28, 0.05, 0.98, 1, 47.98683548, -81.84856415, 4.45, 2.24, , , , 
2186.824, 1, 0, 0, , , 1, 1, , 1, 25.02, 1.95, 6.38, 0.12, 0.98, 1, 47.98683548, -81.84856415, 4.7, 2.19, , , , 
2186.967, 1, 0, 0, , , 1, 1, , 1, 25.04, 1.94, 6.37, -0.06, 0.98, 1, 47.98683548, -81.84856415, 4.39, 2.1, , , , 
2187.239, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.89, 6.19, -0.19, 0.98, 1, 47.98683548, -81.84856415, 4.42, 2.07, , , , 
2187.351, 1, 0, 0, , , 1, 1, , 1, 25.06, 1.86, 6.09, -0.3, 0.98, 1, 47.98683548, -81.84856415, 4.53, 2.02, , , , 
2187.496, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.82, 5.97, -0.28, 0.98, 1, 47.98683548, -81.84856415, 4.67, 2.07, , , , 
2187.623, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.78, 5.84, -0.3, 0.98, 1, 47.98683548, -81.84856415, 4.37, 2.13, , , , 
2188.103, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.67, 5.46, -0.24, 0.98, 1, 47.98683548, -81.84856415, 4.45, 1.62, , , , 
2188.28, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.63, 5.35, -0.23, 0.99, 1, 47.98683548, -81.84856415, 4.11, 2.19, , , , 
2188.68, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.53, 5.01, -0.26, 0.98, 1, 47.98683548, -81.84856415, 4.67, 2.1, , , , 
2188.839, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.49, 4.89, -0.24, 0.98, 1, 47.98683548, -81.84856415, 4.48, 2.19, , , , 
2189.111, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.44, 4.72, -0.19, 0.98, 1, 47.98683548, -81.84856415, 4.62, 2.02, , , , 
2189.223, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.41, 4.63, -0.25, 0.98, 1, 47.98683548, -81.84856415, 4.63, 2.05, , , , 
2189.384, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.39, 4.55, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.45, 2.13, , , , 
2189.495, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.36, 4.47, -0.25, 0.98, 1, 47.98683548, -81.84856415, 4.56, 2.1, , , , 
2189.911, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.32, 4.33, -0.1, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.91, , , , 
2190.247, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.3, 4.27, -0.05, 0.98, 1, 47.98683548, -81.84856415, 4.48, 1.93, , , , 
2190.407, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.29, 4.24, -0.04, 0.98, 1, 47.98683548, -81.84856415, 4.65, 1.82, , , , 
2190.535, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.28, 4.21, -0.06, 0.99, 1, 47.98683548, -81.84856415, 4.36, 2.1, , , , 
2190.711, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.27, 4.17, -0.05, 0.99, 1, 47.98683548, -81.84856415, 4.33, 1.79, , , , 
2190.983, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.25, 4.1, -0.07, 0.99, 1, 47.98683548, -81.84856415, 4.64, 1.65, , , , 
2191.095, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.24, 4.08, -0.05, 0.98, 1, 47.98683548, -81.84856415, 4.17, 1.59, , , , 
2191.319, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.24, 4.06, -0.01, 0.98, 1, 47.98683548, -81.84856415, 4.65, 1.99, , , , 
2191.511, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.23, 4.03, -0.05, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.9, , , , 
2191.639, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.23, 4.02, -0.03, 0.99, 1, 47.98683548, -81.84856415, 4.7, 1.9, , , , 
2191.911, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.22, 4, -0.04, 0.98, 1, 47.98683548, -81.84856415, 4.32, 2.08, , , , 
2192.279, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.23, 4.05, 0.04, 0.98, 1, 47.98683548, -81.84856415, 4.38, 1.68, , , , 
2192.391, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.25, 4.1, 0.19, 0.98, 1, 47.98683548, -81.84856415, 4.56, 2.19, , , , 
2192.534, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.27, 4.17, 0.15, 0.98, 1, 47.98683548, -81.84856415, 4.51, 2.47, , , , 
2192.663, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.3, 4.26, 0.23, 0.98, 1, 47.98683548, -81.84856415, 3.86, 2.02, , , , 
2192.934, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.33, 4.36, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.22, 1.99, , , , 
2193.334, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.46, 4.79, 0.32, 0.98, 1, 47.98683548, -81.84856415, 4, 2.33, , , , 
2193.654, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.63, 5.35, 0.53, 0.98, 1, 47.98683548, -81.84856415, 4.45, 2.53, , , , 
2193.927, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.76, 5.79, 0.49, 0.98, 1, 47.98683548, -81.84856415, 3.55, 2.33, , , , 
2194.038, 1, 0, 0, , , 1, 1, , 1, 25.07, 1.81, 5.94, 0.45, 0.99, 1, 47.98683548, -81.84856415, 5.82, 1.62, , , , 
2194.198, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.85, 6.06, 0.24, 0.98, 1, 47.98683548, -81.84856415, 3.8, 2.05, , , , 
2194.311, 1, 0, 0, , , 1, 1, , 1, 25.08, 1.88, 6.16, 0.25, 0.99, 1, 47.98683548, -81.84856415, 4.42, 1.53, , , , 
2194.518, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.9, 6.25, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.83, 2.45, , , , 
2194.678, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.92, 6.31, 0.14, 0.98, 1, 47.98683548, -81.84856415, 4.14, 2.84, , , , 
2194.806, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.94, 6.36, 0.14, 0.98, 1, 47.98683548, -81.84856415, 5.14, 0.83, , , , 
2194.966, 1, 0, 0, , , 1, 1, , 1, 25.09, 1.95, 6.41, 0.08, 0.98, 1, 47.98683548, -81.84856415, 4.01, 2.11, , , , 
2195.095, 1, 0, 0, , , 1, 1, , 1, 25.1, 1.97, 6.45, 0.13, 0.98, 1, 47.98683548, -81.84856415, 4.85, 0.94, , , , 
